Date,REF_EP,EP_LTM_formula,EP_trial,EP_self,EP_from_EPSAct,EP_from_EPSfr,EP_NetIncome_MktCap,EP_from_EPSAct_ff,EP_from_EPSfr_ff,EP_from_NI_Shares,EP_from_TTM
2024-04-25,0.08294753223654952,0.1120942641173855,0.07870164517563362,0.1120942641173855,0.12805691418408183,0.08314806580702536,0.08300790739124503,0.12805691418408183,0.08314806580702536,0.08311569312953673,0.1120942641173855
2024-04-26,0.07977527075812267,0.11376353790613718,0.07987364620938628,0.11376353790613718,0.1299638989169675,0.08438628158844766,0.08424403597604246,0.1299638989169675,0.08438628158844766,0.08435342682686287,0.11376353790613718
2024-04-29,0.08199536178107593,0.11692949907235622,0.08209647495361781,0.11692949907235622,0.13358070500927643,0.08673469387755103,0.08658848966739749,0.13358070500927643,0.08673469387755103,0.08670092479050469,0.11692949907235622
2024-04-30,0.08284067478912809,0.11813495782567947,0.08294283036551078,0.11813495782567947,0.13495782567947515,0.08762886597938145,0.08748115450932943,0.13495782567947515,0.08762886597938145,0.0875947487574171,0.11813495782567947
2024-05-02,0.07966741775574598,0.11360973411446597,0.07976566020730058,0.11360973411446597,0.12978819287967552,0.08427219468228932,0.084130141380311,0.12978819287967552,0.08427219468228932,0.08423938433903924,0.11360973411446597
2024-05-03,0.08010058903488888,0.11422745808790212,0.08019936565473493,0.11422745808790212,0.1304938830992297,0.08473040326234708,0.08458757758174448,0.1304938830992297,0.08473040326234708,0.08469741452121798,0.11422745808790212
2024-05-06,0.0783260965883917,0.11169694284448382,0.07842268498006202,0.11169694284448382,0.12760301284891448,0.08285334514842711,0.08271368352809436,0.12760301284891448,0.08285334514842711,0.08282108721680465,0.11169694284448382
2024-05-07,0.07995567616463137,0.11402080506558118,0.08005427408412483,0.11402080506558118,0.13025780189959293,0.0845771144278607,0.08443454713835775,0.13025780189959293,0.0845771144278607,0.08454418536785531,0.11402080506558118
2024-05-08,0.08101833180568299,0.11553620531622365,0.08111824014665445,0.11553620531622365,0.13198900091659027,0.08570119156736938,0.08555672947887671,0.13198900091659027,0.08570119156736938,0.08566782486174523,0.11553620531622365
2024-05-10,0.07874476614699309,0.11229398663697104,0.07884187082405346,0.11229398663697104,0.12828507795100222,0.08329621380846326,0.08315580566722004,0.12828507795100222,0.08329621380846326,0.08326378345137109,0.11229398663697104
2024-05-13,0.07850000000000008,0.1119449378330373,0.07859680284191829,0.1119449378330373,0.12788632326820604,0.0830373001776199,0.08289732847376112,0.12788632326820604,0.0830373001776199,0.08300497062536771,0.1119449378330373
2024-05-14,0.07970333633904447,0.1136609558160505,0.07980162308385934,0.1136609558160505,0.12984670874661858,0.0843101893597836,0.0841680720121321,0.12984670874661858,0.0843101893597836,0.08427736422377281,0.1136609558160505
2024-05-15,0.09363453389830552,0.13352754237288136,0.09375,0.13352754237288136,0.15254237288135594,0.09904661016949154,0.09887965239560925,0.15254237288135594,0.09904661016949154,0.09900804758915684,0.13352754237288136
2024-05-16,0.0918348051948048,0.13096103896103894,0.09194805194805195,0.13096103896103894,0.1496103896103896,0.09714285714285714,0.0969791084274852,0.1496103896103896,0.09714285714285714,0.09710503576536525,0.13096103896103894
2024-05-17,0.09343657505285381,0.13324524312896405,0.09355179704016912,0.13324524312896405,0.15221987315010568,0.09883720930232558,0.09867060450470876,0.15221987315010568,0.09883720930232558,0.09879872824964486,0.13324524312896405
2024-05-20,0.09091385960401117,0.12964772435073282,0.09102597068655181,0.12964772435073282,0.14811005399845717,0.09616868089483158,0.0960065742982304,0.14811005399845717,0.09616868089483158,0.09613123880088871,0.12964772435073282
2024-05-21,0.08985108005082583,0.12813214739517154,0.08996188055908513,0.12813214739517154,0.14637865311308768,0.09504447268106735,0.09488426110440164,0.14637865311308768,0.09504447268106735,0.09500746828377539,0.12813214739517154
2024-05-22,0.08825861208187699,0.1258612081877184,0.08836744882675986,0.1258612081877184,0.1437843235147279,0.09335996005991014,0.09320258797948587,0.1437843235147279,0.09335996005991014,0.09332361150690369,0.1258612081877184
2024-05-23,0.08939671302149156,0.1274841972187105,0.0895069532237674,0.1274841972187105,0.1456384323640961,0.09456384323640962,0.09440444183206585,0.1456384323640961,0.09456384323640962,0.09452702596628476,0.1274841972187105
2024-05-24,0.08919374369323936,0.12719475277497477,0.08930373360242179,0.12719475277497477,0.14530776992936428,0.09434914228052473,0.0941901027865333,0.14530776992936428,0.09434914228052473,0.09431240860157825,0.12719475277497477
2024-05-27,0.0877330024813897,0.12511166253101738,0.08784119106699753,0.12511166253101738,0.14292803970223325,0.09280397022332508,0.09264753534635681,0.14292803970223325,0.09280397022332508,0.0927678381381281,0.12511166253101738
2024-05-28,0.08928383838383815,0.1273232323232323,0.08939393939393939,0.1273232323232323,0.14545454545454545,0.09444444444444444,0.09428524430449949,0.14545454545454545,0.09444444444444444,0.09440767366077177,0.1273232323232323
2024-05-29,0.09185866458820485,0.13099506365289684,0.09197194076383476,0.13099506365289684,0.1496492595479345,0.09716809560924916,0.09700430435069317,0.1496492595479345,0.09716809560924916,0.09713026440547055,0.13099506365289684
2024-05-30,0.09294532071503636,0.1325446898002103,0.09305993690851735,0.1325446898002103,0.15141955835962145,0.09831756046267089,0.09815183161036224,0.15141955835962145,0.09831756046267089,0.09827928172887913,0.1325446898002103
2024-05-31,0.09176330132364367,0.13085907085388007,0.09187645990137555,0.13085907085388007,0.14949390085647546,0.09706722034778095,0.09690359912946223,0.14949390085647546,0.09706722034778095,0.0970294284185456,0.13085907085388007
2024-06-03,0.09336255611301807,0.1331396884077106,0.09347768682334302,0.1331396884077106,0.15209928703459202,0.0987589120675997,0.09859243925160299,0.15209928703459202,0.0987589120675997,0.098720461498985,0.1331396884077106
2024-06-04,0.09433404482390564,0.13452508004268945,0.0944503735325507,0.13452508004268945,0.1536819637139808,0.09978655282817504,0.09961834777102935,0.1536819637139808,0.09978655282817504,0.09974770216026047,0.13452508004268945
2024-06-05,0.09418327117741064,0.13431006925945657,0.09429941395844432,0.13431006925945657,0.15343633457645178,0.09962706446457113,0.09945912824875347,0.15343633457645178,0.09962706446457113,0.09958827589149073,0.13431006925945657
2024-06-06,0.09390810092961505,0.1339176626826029,0.09402390438247013,0.1339176626826029,0.15298804780876493,0.09933598937583002,0.09916854381031022,0.15298804780876493,0.09933598937583002,0.09929731412925796,0.1339176626826029
2024-06-07,0.0933132752705196,0.13306941145420956,0.0934283452098179,0.13306941145420956,0.1520190023752969,0.09870678279229349,0.09854039784793363,0.1520190023752969,0.09870678279229349,0.09866835251957144,0.13306941145420956
2024-06-10,0.09527458905955268,0.1358663433036917,0.09539207760711399,0.1358663433036917,0.15521422797089732,0.10078146052277015,0.10061157840092104,0.15521422797089732,0.10078146052277015,0.10074222249977262,0.1358663433036917
2024-06-11,0.09530026954177861,0.13590296495956872,0.0954177897574124,0.13590296495956872,0.15525606469002695,0.10080862533692722,0.10063869742474878,0.15525606469002695,0.10080862533692722,0.10076937673764318,0.13590296495956872
2024-06-12,0.09581680216802146,0.13663956639566396,0.09593495934959351,0.13663956639566396,0.15609756097560976,0.10135501355013551,0.10118416461946286,0.15609756097560976,0.10135501355013551,0.10131555222131605,0.13663956639566396
2024-06-13,0.09804880754298373,0.13982251802551302,0.09816971713810316,0.13982251802551302,0.15973377703826955,0.10371602884082086,0.10354120006816915,0.15973377703826955,0.10371602884082086,0.10367564827971608,0.13982251802551302
2024-06-14,0.099371557054525,0.1417088251826869,0.09949409780775717,0.1417088251826869,0.16188870151770657,0.105115233277122,0.10493804593755424,0.16188870151770657,0.105115233277122,0.10507430795296689,0.1417088251826869
2024-06-17,0.1013658256880734,0.14455275229357797,0.10149082568807338,0.14455275229357797,0.16513761467889906,0.10722477064220183,0.10704402736405332,0.16513761467889906,0.10722477064220183,0.10718302399560097,0.14455275229357797
2024-06-18,0.1001597733711048,0.1428328611898017,0.10028328611898017,0.1428328611898017,0.1631728045325779,0.10594900849858359,0.10577041570703058,0.1631728045325779,0.10594900849858359,0.10590775855429355,0.1428328611898017
2024-06-19,0.10627111511872551,0.1515479410880673,0.10640216411181243,0.1515479410880673,0.17312894499549142,0.11241358581304478,0.11222409601617613,0.17312894499549142,0.11241358581304478,0.11236981896503041,0.1515479410880673
2024-06-20,0.10371487239659727,0.14790261073628627,0.10384276914051041,0.14790261073628627,0.1689645057201525,0.10970959225579348,0.10952466044171923,0.1689645057201525,0.10970959225579348,0.10966687817443713,0.14790261073628627
2024-06-24,0.10532141793267799,0.1501936252606494,0.10545129579982127,0.1501936252606494,0.17158176943699732,0.11140899612749479,0.11122119971576433,0.17158176943699732,0.11140899612749479,0.11136562040412755,0.1501936252606494
2024-06-25,0.10488401067932365,0.14956986057549687,0.10501334915455354,0.14956986057549687,0.17086917828537526,0.11094630673390686,0.11075929025387658,0.17086917828537526,0.11094630673390686,0.11090311115296832,0.14956986057549687
2024-06-26,0.1057941352483543,0.15086774386594853,0.1059245960502693,0.15086774386594853,0.17235188509874325,0.11190903650508678,0.11172039720102361,0.17235188509874325,0.11190903650508678,0.11186546609714428,0.15086774386594853
2024-06-27,0.10535280095351612,0.150238379022646,0.10548271752085815,0.150238379022646,0.17163289630512513,0.11144219308700834,0.11125434071687067,0.17163289630512513,0.11144219308700834,0.11139880443881292,0.150238379022646
2024-06-28,0.10633503759398492,0.1516390977443609,0.10646616541353383,0.1516390977443609,0.1732330827067669,0.1124812030075188,0.11229159923182583,0.1732330827067669,0.1124812030075188,0.11243740983358082,0.1516390977443609
2024-07-01,0.10485290628706997,0.14952550415183868,0.10498220640569396,0.10919335705812575,0.1708185053380783,0.11091340450771056,0.11072644348926987,0.1708185053380783,0.11091340450771056,0.11086990408472744,0.10919335705812575
2024-07-02,0.10124971363115691,0.14438717067583046,0.1013745704467354,0.10544100801832759,0.16494845360824742,0.10710194730813287,0.10692141106695899,0.16494845360824742,0.10710194730813287,0.10705994174504607,0.10544100801832759
2024-07-03,0.10084540787221903,0.14381061038220191,0.10096976611523102,0.10501996577296063,0.16428978893325727,0.10667427267541357,0.10649445734335938,0.16428978893325727,0.10667427267541357,0.1066324348470339,0.10501996577296063
